Hash
5143
30
30
305
5143
30
35
762
5143
30
35
1219
5143
30
45
419
5143
30
45
495
5143
30
45
571
5143
30
45
647
5143
30
45
762
5143
30
45
1219
5143
30
60
419
5143
30
60
495
5143
30
60
571
5143
30
60
762
5143
30
60
1219
5143
30
70
495
5143
30
70
571
5143
30
70
762
5143
30
70
1219
5143
30
75
343
5448
30
35
457
5448
30
35
914
5448
30
40
1142
5448
30
40
1257
5448
30
45
266
5448
30
45
342
5448
30
45
457
5448
30
45
914
5448
30
60
266
5448
30
60
457
5448
30
60
914
5448
30
65
1142
5448
30
70
266
5448
30
70
457
5448
30
70
914
12610
30
40
647
12610
30
40
952
12610
30
40
1104
12610
30
45
304
12610
30
45
380
12610
30
60
304
12610
30
60
380
12610
30
65
647
12610
30
65
952
12610
30
70
304
12610
30
70
380
1105
35
40
609
1105
35
40
838
1105
35
65
609
1105
35
65
838
1257
35
35
1143
1257
35
40
457
1257
35
40
686
1257
35
45
1143
1257
35
60
1143
1257
35
65
457
1257
35
65
686
1257
35
70
1143
1333
35
35
1067
1333
35
40
381
1333
35
40
610
1333
35
45
1067
1333
35
60
1067
1333
35
65
381
1333
35
65
610
1333
35
70
1067
2400
35
35
343
2400
35
35
952
2400
35
35
1105
2400
35
45
343
2400
35
45
457
2400
35
45
914
2400
35
45
1105
2400
35
60
343
2400
35
60
914
2400
35
60
1105
2400
35
70
343
2400
35
70
914
2400
35
70
1105
2400
35
85
914
2743
35
35
609
2743
35
35
762
2743
35
40
1219
2743
35
45
571
2743
35
45
762
2743
35
60
571
2743
35
60
762
2743
35
65
1219
2743
35
70
571
2743
35
70
762
2743
35
85
571
3352
35
35
838
3352
35
35
915
3352
35
35
1029
3352
35
35
1181
3352
35
40
610
3352
35
45
838
3352
35
45
915
3352
35
45
1219
3352
35
60
838
3352
35
60
915
3352
35
65
610
3352
35
65
1067
3352
35
70
838
3352
35
70
915
3352
35
85
838
3505
35
35
685
3505
35
35
762
3505
35
35
876
3505
35
35
1028
3505
35
35
1257
3505
35
40
457
3505
35
45
685
3505
35
45
762
3505
35
45
1066
3505
35
60
685
3505
35
60
762
3505
35
65
457
3505
35
65
914
3505
35
70
685
3505
35
70
762
3505
35
85
685
4190
35
30
953
4190
35
30
1258
4190
35
35
343
4190
35
35
572
4190
35
35
724
4190
35
45
381
4190
35
45
1029
4190
35
65
724
4267
35
30
876
4267
35
30
1181
4267
35
35
266
4267
35
35
495
4267
35
35
647
4267
35
45
304
4267
35
45
952
4267
35
65
647
4267
35
75
1219
4267
35
85
1219
4381
35
30
762
4381
35
30
1067
4381
35
35
381
4381
35
35
533
4381
35
45
838
4381
35
45
1181
4381
35
45
1257
4381
35
60
1181
4381
35
60
1257
4381
35
65
533
4381
35
70
1257
4381
35
75
1105
4381
35
85
1105
4381
35
85
1181
4533
35
30
610
4533
35
30
915
4533
35
35
381
4533
35
45
686
4533
35
45
1029
4533
35
45
1105
4533
35
45
1181
4533
35
45
1257
4533
35
60
1029
4533
35
60
1105
4533
35
60
1181
4533
35
65
381
4533
35
70
1105
4533
35
70
1181
4533
35
75
953
4533
35
85
953
4533
35
85
1029
4533
35
85
1181
4762
35
30
381
4762
35
30
686
4762
35
35
1143
4762
35
45
457
4762
35
45
800
4762
35
45
876
4762
35
45
952
4762
35
45
1028
4762
35
45
1143
4762
35
60
800
4762
35
60
876
4762
35
60
952
4762
35
60
1143
4762
35
70
876
4762
35
70
952
4762
35
70
1143
4762
35
75
724
4762
35
85
724
4762
35
85
800
4762
35
85
952
4914
35
30
534
4914
35
35
991
4914
35
45
305
4914
35
45
648
4914
35
45
724
4914
35
45
800
4914
35
45
876
4914
35
45
991
4914
35
60
648
4914
35
60
724
4914
35
60
800
4914
35
60
991
4914
35
70
724
4914
35
70
800
4914
35
70
991
4914
35
75
572
4914
35
85
572
4914
35
85
648
4914
35
85
800
5905
35
35
457
5905
35
40
685
5905
35
40
800
5905
35
40
1105
5905
35
45
457
5905
35
60
457
5905
35
65
685
5905
35
65
838
5905
35
65
1105
5905
35
70
457
6362
35
35
1067
6362
35
40
343
6362
35
40
648
6362
35
40
1219
6362
35
65
381
6362
35
65
648
6362
35
65
1181
6362
35
70
1067
7429
35
35
533
7429
35
35
1066
7429
35
65
533
7429
35
65
1066
7962
35
35
533
7962
35
35
1028
7962
35
35
1181
7962
35
40
800
7962
35
45
1028
7962
35
45
1181
7962
35
60
1028
7962
35
60
1181
7962
35
65
533
7962
35
70
1028
7962
35
70
1181
8495
35
35
495
8495
35
35
648
8495
35
35
1181
8495
35
40
267
8495
35
40
1029
8495
35
45
495
8495
35
45
648
8495
35
45
1181
8495
35
60
495
8495
35
60
648
8495
35
65
1029
8495
35
70
495
8495
35
70
648
8495
35
70
1181
8990
35
35
686
8990
35
35
1067
8990
35
40
534
8990
35
45
686
8990
35
65
534
8990
35
65
1067
8990
35
70
686
9143
35
35
533
9143
35
35
914
9143
35
40
381
9143
35
45
533
9143
35
65
381
9143
35
65
914
9143
35
70
533
9676
35
35
381
9676
35
35
914
9676
35
40
1181
9676
35
45
914
9676
35
60
914
9676
35
65
381
9676
35
65
1181
9676
35
70
914
10057
35
35
533
10057
35
35
953
10057
35
35
1029
10057
35
40
800
10057
35
45
533
10057
35
45
953
10057
35
45
1029
10057
35
60
533
10057
35
60
953
10057
35
60
1029
10057
35
65
800
10057
35
70
533
10057
35
70
953
10057
35
70
1029
10057
35
85
953
10590
35
35
420
10590
35
35
496
10590
35
40
267
10590
35
40
1029
10590
35
40
1258
10590
35
45
420
10590
35
45
496
10590
35
45
762
10590
35
60
420
10590
35
60
496
10590
35
65
267
10590
35
65
1029
10590
35
65
1258
10590
35
70
420
10590
35
70
496
10590
35
85
420
10590
35
85
762
11010
35
40
609
11010
35
40
838
11010
35
40
914
11010
35
45
342
11010
35
45
1257
11010
35
60
1257
11010
