Hash
343
30
35
800
343
30
35
914
343
30
40
571
343
30
45
914
343
30
60
800
343
30
60
914
343
30
65
571
343
30
70
800
343
30
70
914
2286
30
30
533
2286
30
30
647
2286
30
35
1181
2286
30
40
800
2286
30
45
1181
2286
30
50
647
2286
30
60
1181
2286
30
65
800
2286
30
70
1181
2286
30
80
647
2819
30
30
991
2819
30
30
1105
2819
30
35
648
2819
30
40
267
2819
30
40
1257
2819
30
45
648
2819
30
45
991
2819
30
60
648
2819
30
60
991
2819
30
65
267
2819
30
65
1257
2819
30
70
648
2819
30
75
991
2819
30
75
1105
2933
30
30
877
2933
30
30
991
2933
30
35
534
2933
30
40
1143
2933
30
45
534
2933
30
45
877
2933
30
60
534
2933
30
60
877
2933
30
65
1143
2933
30
70
534
2933
30
75
877
2933
30
75
991
3810
30
35
914
3810
30
40
266
3810
30
40
457
3810
30
65
266
3810
30
65
457
3810
30
65
914
3924
30
35
800
3924
30
40
343
3924
30
65
343
3924
30
65
800
5752
30
35
648
5752
30
40
343
5752
30
40
1105
5752
30
65
343
5752
30
65
648
5752
30
65
1105
5867
30
35
533
5867
30
40
990
5867
30
65
533
5867
30
65
990
8800
30
30
800
8800
30
40
952
8800
30
40
1067
8800
30
45
800
8800
30
60
800
8800
30
65
952
8800
30
65
1105
8800
30
75
800
9600
30
35
952
9600
30
35
1029
9600
30
40
267
9600
30
45
952
9600
30
60
952
9600
30
65
305
9600
30
75
952
17448
30
35
914
17448
30
45
533
17448
30
50
342
17448
30
60
533
17448
30
65
914
17448
30
80
342
18933
30
30
686
18933
30
40
343
18933
30
40
1029
18933
30
50
686
18933
30
50
877
18933
30
75
686
18933
30
75
877
19619
30
40
343
1143
35
30
1143
1143
35
35
647
1143
35
40
1181
1143
35
45
724
1143
35
50
1143
1143
35
60
724
1143
35
65
647
1143
35
65
1181
1143
35
80
1143
1143
35
85
724
1257
35
30
1029
1257
35
35
533
1257
35
35
1181
1257
35
40
1067
1257
35
45
610
1257
35
50
1029
1257
35
50
1181
1257
35
60
610
1257
35
65
533
1257
35
65
1067
1257
35
75
1181
1257
35
80
1029
1257
35
85
610
1790
35
30
496
1790
35
30
1029
1790
35
30
1143
1790
35
35
648
1790
35
40
534
1790
35
50
496
1790
35
50
648
1790
35
50
1143
1790
35
65
534
1790
35
75
648
1790
35
80
496
1790
35
80
1143
2438
35
30
381
2438
35
30
495
2438
35
35
1029
2438
35
40
648
2438
35
45
1029
2438
35
50
495
2438
35
60
1029
2438
35
65
648
2438
35
70
1029
2438
35
80
495
2438
35
85
1029
3467
35
30
343
3467
35
30
457
3467
35
35
1257
3467
35
40
609
3467
35
40
800
3467
35
45
343
3467
35
60
343
3467
35
65
609
3467
35
65
800
3467
35
65
1257
3467
35
75
343
3467
35
75
457
3467
35
85
343
3467
35
85
457
4724
35
30
1028
4724
35
30
1143
4724
35
40
571
4724
35
50
990
4724
35
65
571
4724
35
80
990
6400
35
35
1257
6400
35
40
457
6400
35
40
1029
6400
35
60
1257
6400
35
65
457
6400
35
65
1029
6400
35
70
1257
7657
35
30
1143
7657
35
35
610
7657
35
35
686
7657
35
40
381
7657
35
45
610
7657
35
45
686
7657
35
50
1143
7657
35
60
610
7657
35
60
686
7657
35
65
381
7657
35
70
686
7657
35
80
1143
7657
35
85
610
8267
35
30
533
8267
35
40
762
8267
35
50
533
8267
35
65
762
8267
35
80
533
8343
35
30
457
8343
35
30
1257
8343
35
40
686
8343
35
45
1257
8343
35
50
457
8343
35
60
1257
8343
35
65
686
8343
35
75
1257
8343
35
80
457
8343
35
85
1257
10552
35
40
419
10552
35
40
724
10552
35
50
419
10552
35
65
419
10552
35
65
724
10552
35
